181, 2, 4.9358212376725685
182, 2, 4.9358212376725685
182, 4, 3.895590693575996
183, 2, 4.9358212376725685
184, 2, 4.9358212376725685
184, 4, 3.895590693575996
184, 8, 4.051638020137131
184, 16, 3.761193711473393
185, 2, 4.9358212376725685
186, 2, 4.9358212376725685
186, 4, 3.895590693575996
187, 2, 4.9358212376725685
188, 2, 4.9358212376725685
188, 4, 3.895590693575996
188, 8, 4.051638020137131
189, 2, 4.9358212376725685
190, 2, 4.9358212376725685
190, 4, 3.895590693575996
191, 2, 4.9358212376725685
192, 2, 4.9358212376725685
192, 4, 3.895590693575996
192, 8, 4.051638020137131
192, 16, 3.8743212254918875
192, 32, 3.0576962228632962
192, 64, 3.092528693062153
192, 128, 3.7399560380204036
193, 2, 4.9358212376725685
194, 2, 4.9358212376725685
194, 4, 3.895590693575996
195, 2, 4.9358212376725685
196, 2, 4.9358212376725685
196, 4, 3.895590693575996
196, 8, 4.051638020137131
197, 2, 4.9358212376725685
198, 2, 4.9358212376725685
198, 4, 3.895590693575996
199, 2, 4.9358212376725685
200, 2, 4.9358212376725685
200, 4, 3.895590693575996
200, 8, 4.051638020137131
200, 16, 3.8743212254918875
201, 2, 4.9358212376725685
202, 2, 4.9358212376725685
202, 4, 3.895590693575996
203, 2, 4.9358212376725685
204, 2, 4.9358212376725685
204, 4, 3.895590693575996
204, 8, 4.051638020137131
205, 2, 4.9358212376725685
206, 2, 4.9358212376725685
206, 4, 3.895590693575996
207, 2, 4.9358212376725685
208, 2, 6.559836622144305
208, 4, 6.489283950866047
208, 8, 6.296854906509911
208, 16, 5.928338173121368
208, 32, 4.561609547323377
209, 2, 6.559836622144305
210, 2, 6.559836622144305
210, 4, 6.489283950866047
211, 2, 6.559836622144305
212, 2, 6.559836622144305
212, 4, 6.489283950866047
212, 8, 6.345737235038716
213, 2, 6.559836622144305
214, 2, 6.559836622144305
214, 4, 6.489283950866047
215, 2, 6.559836622144305
216, 2, 6.559836622144305
216, 4, 6.489283950866047
216, 8, 6.345737235038716
216, 16, 5.997262641133304
217, 2, 6.559836622144305
218, 2, 6.559836622144305
218, 4, 6.489283950866047
219, 2, 6.559836622144305
220, 2, 6.559836622144305
220, 4, 6.489283950866047
220, 8, 6.345737235038716
221, 2, 6.559836622144305
222, 2, 6.559836622144305
222, 4, 6.489283950866047
223, 2, 6.559836622144305
224, 2, 6.559836622144305
224, 4, 6.489283950866047
224, 8, 6.345737235038716
224, 16, 6.2017836079926045
224, 32, 5.017540639231189
224, 64, 5.087966925263558
225, 2, 6.559836622144305
226, 2, 6.559836622144305
226, 4, 6.489283950866047
227, 2, 6.559836622144305
228, 2, 6.559836622144305
228, 4, 6.489283950866047
228, 8, 6.345737235038716
229, 2, 6.559836622144305
230, 2, 6.559836622144305
230, 4, 6.489283950866047
231, 2, 6.559836622144305
232, 2, 6.559836622144305
232, 4, 6.489283950866047
232, 8, 6.519836730483386
232, 16, 6.2017836079926045
233, 2, 6.559836622144305
234, 2, 6.559836622144305
234, 4, 6.489283950866047
235, 2, 6.559836622144305
236, 2, 6.559836622144305
236, 4, 6.489283950866047
236, 8, 6.519836730483386
237, 2, 6.559836622144305
238, 2, 6.559836622144305
238, 4, 6.489283950866047
239, 2, 6.559836622144305
240, 2, 6.559836622144305
240, 4, 6.489283950866047
240, 8, 6.519836730483386
240, 16, 6.308071804647607
240, 32, 5.223011273673473
241, 2, 6.559836622144305
242, 2, 6.559836622144305
242, 4, 6.489283950866047
243, 2, 6.559836622144305
244, 2, 6.559836622144305
244, 4, 6.489283950866047
244, 8, 6.519836730483386
245, 2, 6.559836622144305
246, 2, 6.559836622144305
246, 4, 6.489283950866047
247, 2, 6.559836622144305
248, 2, 6.559836622144305
248, 4, 6.489283950866047
248, 8, 6.519836730483386
248, 16, 6.308071804647607
249, 2, 6.559836622144305
250, 2, 6.559836622144305
250, 4, 6.489283950866047
251, 2, 6.559836622144305
252, 2, 6.559836622144305
252, 4, 6.489283950866047
252, 8, 6.519836730483386
253, 2, 6.559836622144305
254, 2, 6.559836622144305
254, 4, 6.489283950866047
255, 2, 6.559836622144305
256, 2, 6.559836622144305
256, 4, 6.489283950866047
256, 8, 6.519836730483386
256, 16, 6.551790650126357
256, 32, 5.303945798103541
256, 64, 5.349168702089552
256, 128, 6.507035916812378
256, 256, 4.513504899568331
257, 2, 6.559836622144305
258, 2, 6.559836622144305
258, 4, 6.489283950866047
259, 2, 6.559836622144305
260, 2, 9.191857797174274
260, 4, 7.879681174641002
260, 8, 7.248930912310479
261, 2, 9.191857797174274
262, 2, 9.191857797174274
262, 4, 7.879681174641002
263, 2, 9.191857797174274
264, 2, 9.191857797174274
264, 4, 7.879681174641002
264, 8, 7.248930912310479
264, 16, 6.8535454216070555
265, 2, 9.191857797174274
266, 2, 9.191857797174274
266, 4, 7.879681174641002
267, 2, 9.191857797174274
268, 2, 9.191857797174274
268, 4, 7.879681174641002
268, 8, 7.248930912310479
269, 2, 9.191857797174274
270, 2, 9.191857797174274
270, 4, 7.879681174641002
271, 2, 9.191857797174274
272, 2, 9.191857797174274
272, 4, 7.879681174641002
272, 8, 7.248930912310479
272, 16, 6.8535454216070555
272, 32, 5.676762627777091
273, 2, 9.191857797174274
274, 2, 9.191857797174274
274, 4, 7.879681174641002
275, 2, 9.191857797174274
276, 2, 11.023240065401218
276, 4, 8.877160590364745
276, 8, 8.46632665017643
277, 2, 11.023240065401218
278, 2, 11.023240065401218
278, 4, 8.877160590364745
279, 2, 11.023240065401218
280, 2, 11.023240065401218
280, 4, 8.877160590364745
280, 8, 8.46632665017643
280, 16, 8.804769920921135
281, 2, 11.023240065401218
282, 2, 11.023240065401218
282, 4, 8.877160590364745
283, 2, 11.023240065401218
284, 2, 11.023240065401218
284, 4, 8.877160590364745
284, 8, 8.46632665017643
285, 2, 11.023240065401218
286, 2, 11.023240065401218
286, 4, 8.877160590364745
287, 2, 11.023240065401218
288, 2, 11.023240065401218
288, 4, 8.877160590364745
288, 8, 8.46632665017643
288, 16, 8.804769920921135
288, 32, 6.532869900487601
288, 64, 6.503132505516371
289, 2, 11.023240065401218
290, 2, 11.023240065401218
290, 4, 8.877160590364745
291, 2, 11.023240065401218
292, 2, 11.023240065401218
292, 4, 8.877160590364745
292, 8, 8.46632665017643
293, 2, 11.023240065401218
294, 2, 11.023240065401218
294, 4, 8.877160590364745
295, 2, 11.023240065401218
296, 2, 11.023240065401218
296, 4, 8.877160590364745
296, 8, 8.46632665017643
296, 16, 8.804769920921135
297, 2, 11.023240065401218
298, 2, 11.023240065401218
298, 4, 8.877160590364745
299, 2, 11.023240065401218
