2, 2, 2.444070725693488
3, 2, 2.444070725693488
4, 2, 2.444070725693488
4, 4, 2.3525788072517484
5, 2, 2.444070725693488
6, 2, 2.444070725693488
6, 4, 2.3525788072517484
7, 2, 2.444070725693488
8, 2, 2.444070725693488
8, 4, 2.3525788072517484
8, 8, 2.5625
9, 2, 2.444070725693488
10, 2, 2.444070725693488
10, 4, 2.3525788072517484
11, 2, 2.444070725693488
12, 2, 2.444070725693488
12, 4, 2.3525788072517484
12, 8, 2.5625
13, 2, 2.444070725693488
14, 2, 2.444070725693488
14, 4, 2.3525788072517484
15, 2, 2.444070725693488
16, 2, 2.444070725693488
16, 4, 2.3525788072517484
16, 8, 2.5625
16, 16, 2.5302434352004526
17, 2, 2.444070725693488
18, 2, 2.444070725693488
18, 4, 2.3525788072517484
19, 2, 2.444070725693488
20, 2, 2.444070725693488
20, 4, 2.3525788072517484
20, 8, 2.5625
21, 2, 2.444070725693488
22, 2, 2.444070725693488
22, 4, 2.3525788072517484
23, 2, 2.444070725693488
24, 2, 2.444070725693488
24, 4, 2.3525788072517484
24, 8, 2.5625
24, 16, 2.5302434352004526
25, 2, 2.444070725693488
26, 2, 2.444070725693488
26, 4, 2.3525788072517484
27, 2, 2.444070725693488
28, 2, 2.444070725693488
28, 4, 2.3525788072517484
28, 8, 2.5625
29, 2, 2.444070725693488
30, 2, 2.444070725693488
30, 4, 2.3525788072517484
31, 2, 2.444070725693488
32, 2, 2.444070725693488
32, 4, 2.3525788072517484
32, 8, 2.5625
32, 16, 2.5302434352004526
32, 32, 0.7546447238722428
33, 2, 2.444070725693488
34, 2, 2.444070725693488
34, 4, 2.3525788072517484
35, 2, 2.444070725693488
36, 2, 2.444070725693488
36, 4, 2.3525788072517484
36, 8, 2.5625
37, 2, 2.444070725693488
38, 2, 2.444070725693488
38, 4, 2.3525788072517484
39, 2, 2.444070725693488
40, 2, 2.444070725693488
40, 4, 2.3525788072517484
40, 8, 2.5625
40, 16, 2.5302434352004526
41, 2, 2.444070725693488
42, 2, 2.444070725693488
42, 4, 2.3525788072517484
43, 2, 2.444070725693488
44, 2, 2.444070725693488
44, 4, 2.3525788072517484
44, 8, 2.5625
45, 2, 2.444070725693488
46, 2, 2.444070725693488
46, 4, 2.3525788072517484
47, 2, 2.444070725693488
48, 2, 2.444070725693488
48, 4, 2.3525788072517484
48, 8, 2.5625
48, 16, 2.5302434352004526
48, 32, 0.7546447238722428
49, 2, 2.444070725693488
50, 2, 2.444070725693488
50, 4, 2.3525788072517484
51, 2, 2.444070725693488
52, 2, 4.008917615143278
52, 4, 3.18303569042277
52, 8, 2.8863885495064974
53, 2, 4.008917615143278
54, 2, 4.008917615143278
54, 4, 3.18303569042277
55, 2, 4.008917615143278
56, 2, 4.008917615143278
56, 4, 3.18303569042277
56, 8, 2.8863885495064974
56, 16, 2.77338039156186
57, 2, 4.008917615143278
58, 2, 4.008917615143278
58, 4, 3.18303569042277
59, 2, 4.008917615143278
60, 2, 4.008917615143278
60, 4, 3.18303569042277
60, 8, 2.8863885495064974
61, 2, 4.008917615143278
62, 2, 4.008917615143278
62, 4, 3.18303569042277
63, 2, 4.008917615143278
64, 2, 4.008917615143278
64, 4, 3.18303569042277
64, 8, 3.5177714385346714
64, 16, 3.2610483500201544
64, 32, 2.336110880714859
64, 64, 2.2192445347572347
65, 2, 4.008917615143278
66, 2, 4.008917615143278
66, 4, 3.18303569042277
67, 2, 4.008917615143278
68, 2, 4.008917615143278
68, 4, 3.18303569042277
68, 8, 3.5177714385346714
69, 2, 4.008917615143278
70, 2, 4.008917615143278
70, 4, 3.18303569042277
71, 2, 4.008917615143278
72, 2, 4.008917615143278
72, 4, 3.18303569042277
72, 8, 3.5177714385346714
72, 16, 3.591569948111934
73, 2, 4.008917615143278
74, 2, 4.008917615143278
74, 4, 3.18303569042277
75, 2, 4.008917615143278
76, 2, 4.008917615143278
76, 4, 3.18303569042277
76, 8, 3.5177714385346714
77, 2, 4.008917615143278
78, 2, 4.008917615143278
78, 4, 3.18303569042277
79, 2, 4.008917615143278
80, 2, 4.008917615143278
80, 4, 3.18303569042277
80, 8, 3.5177714385346714
80, 16, 3.591569948111934
80, 32, 2.533857459273042
81, 2, 4.008917615143278
82, 2, 5.06186492583769
82, 4, 4.895515025055994
83, 2, 5.06186492583769
84, 2, 5.06186492583769
84, 4, 4.895515025055994
84, 8, 4.48482099649063
85, 2, 5.06186492583769
86, 2, 5.06186492583769
86, 4, 4.895515025055994
87, 2, 5.06186492583769
88, 2, 5.06186492583769
88, 4, 4.895515025055994
88, 8, 4.48482099649063
88, 16, 4.075102419562303
89, 2, 5.06186492583769
90, 2, 5.06186492583769
90, 4, 4.895515025055994
91, 2, 5.06186492583769
92, 2, 5.06186492583769
92, 4, 4.895515025055994
92, 8, 4.48482099649063
93, 2, 5.06186492583769
94, 2, 5.06186492583769
94, 4, 4.895515025055994
95, 2, 5.06186492583769
96, 2, 5.06186492583769
96, 4, 4.895515025055994
96, 8, 4.658743924101293
96, 16, 4.5733280577468
96, 32, 3.220770966756117
96, 64, 3.7057905502754482
97, 2, 5.06186492583769
98, 2, 5.06186492583769
98, 4, 4.895515025055994
99, 2, 5.06186492583769
100, 2, 5.1839522397785585
100, 4, 4.965333638242499
100, 8, 4.860482254137238
101, 2, 5.306039553719427
